-1.9809,0.70825,1
0.29159,1.9978,0
-0.25966,-0.32722,1
0.0090953,-0.96638,1
0.08975,2.4462,0
2.2008,0.62381,0
1.9657,1.9103,0
2.0012,1.2555,0
-1.366,0.737,1
1.8917,-0.39444,0
1.6876,2.0624,0
-1.4261,-0.40188,1
0.36415,1.8599,0
-0.11105,0.46464,1
0.03287,2.057,0
-0.050713,-0.078592,0
2.1894,2.8129,0
-0.44135,-0.14747,0
1.6247,1.4162,0
-0.12522,-0.2748,0
-0.62953,-0.27922,1
2.0717,1.7429,0
0.085872,2.0991,0
-0.3947,1.6809,0
-1.9858,0.43201,1
0.12336,-0.05232,1
0.13104,0.19198,1
1.9759,1.1405,0
-0.67623,1.7435,1
-0.35892,-0.32089,1
-1.2917,-0.16228,1
-0.40773,-1.0145,1
-0.11417,-0.78993,1
-0.029385,2.1153,0
1.8445,0.48748,0
0.20429,-0.43612,0
0.29318,-0.33661,1
0.15893,-0.13934,0
-0.11063,1.8169,0
2.1253,1.7138,0
0.17128,0.033038,1
-1.5604,-1.4681,1
2.2638,0.087382,0
0.19452,-0.19014,0
-1.4214,0.45993,1
2.3091,-1.3292,1
2.1281,-0.19782,0
1.6328,1.4456,0
2.0696,1.5007,0
1.9068,0.99861,0
1.8659,0.16213,0
2.0104,1.9162,0
1.5141,-1.4977,1
1.9572,0.33548,0
-0.49815,0.96761,1
1.8478,0.07458,0
0.16761,1.8627,0
-0.054862,0.2562,0
0.47757,0.033795,1
0.28397,2.1106,0
0.21628,2.0042,0
-0.029836,1.9188,0
3.4806,-0.92689,1
1.7188,0.16385,0
-0.059476,2.0506,0
2.0885,1.9175,0
0.99559,-1.8253,1
1.6094,0.87026,1
1.917,1.4928,0
1.1735,1.5308,1
0.22606,-0.45897,1
0.077166,-0.39743,0
-0.071437,1.954,0
-1.2456,-1.9418,1
-0.99718,-1.5129,1
1.7509,-0.94176,0
1.7689,2.2823,0
2.1679,0.79585,0
2.072,2.6043,0
0.095754,2.0997,0
1.3414,-0.054214,1
0.28307,1.8784,0
-0.35616,0.29398,1
0.081929,2.4072,0
-1.3047,1.6894,1
-0.28036,-0.36689,1
-0.13007,2.1692,0
-0.68705,-2.2529,1
-2.4346,-0.76043,1
2.8542,2.3755,1
2.0681,-0.30633,0
-0.81245,-0.49796,1
-0.015586,0.20219,1
0.80095,-0.8118,1
-1.8953,2.5883,1
-0.25748,0.37377,1
-1.1758,0.36933,1
1.0704,0.41105,1
2.2159,0.19975,0
1.9395,0.050322,0
-0.66444,-0.067096,1
-0.69776,0.26592,1
1.9155,0.56501,0
0.33542,-2.0466,1
2.3762,1.9829,0
0.34302,1.9354,0
0.54996,-0.040091,1
0.16224,-0.19958,0
0.39384,0.073207,0
-0.084286,1.9206,0
0.77175,0.19473,1
-0.28403,1.8843,0
-0.054756,2.154,0
1.5905,1.6062,0
0.31373,-1.0583,1
0.036457,0.025367,0
2.0578,-0.67732,0
-0.26184,1.9319,0
-0.027444,-0.21368,0
-0.20866,0.54976,1
2.2893,-0.33428,0
-0.37559,0.92388,1
2.0216,0.88034,0
-0.033972,1.7185,0
1.9443,1.3299,0
-0.6743,-0.29597,1
1.7432,-0.28557,1
-0.17829,1.168,1
0.84025,-1.5009,1
0.015176,-0.036133,1
-0.022232,1.7993,0
1.9502,0.16287,0
-0.42314,2.0038,0
0.18535,1.958,0
-0.012768,-1.9441,1
0.23242,1.6218,0
0.010666,2.1589,0
1.8051,0.81824,0
-0.13266,0.26005,0
-0.033547,0.14317,0
0.29494,-0.60893,1
-1.2026,0.90097,1
-0.99332,0.62563,1
