0.095677,-0.27973,0
2.1149,1.9113,0
-0.21004,0.32322,1
-0.16343,-0.59029,1
0.22007,1.039,1
0.32525,0.11693,1
2.2221,2.441,0
-0.16272,-0.099772,0
0.23994,0.54216,0
-0.42027,0.66248,1
0.11297,-0.066476,0
-1.5686,0.35892,1
2.1019,1.1491,0
0.18354,1.4696,1
0.5533,0.83944,1
-2.4929,-1.3079,1
1.9677,-1.4379,0
-0.63406,0.6267,1
0.12775,0.2235,0
1.8854,-0.27937,0
2.1172,0.37734,0
-0.20502,1.1635,1
2.3319,2.1219,0
1.9974,-0.9441,0
-0.36474,0.28506,0
-0.44437,0.1718,1
0.69676,-1.1553,1
0.33333,-0.59594,1
2.1906,0.65934,0
1.6404,-1.8244,1
1.926,2.4382,0
-0.13912,0.23429,1
0.83587,-0.62273,1
0.36607,-0.14397,0
-2.368,-0.62952,1
2.2267,0.44347,0
1.9328,2.5242,0
2.0385,1.6604,0
0.85446,1.9684,1
-0.46758,-1.3373,1
-0.24165,2.0235,0
0.68277,0.88266,1
1.4286,0.86947,1
1.7596,-1.5276,0
1.9507,0.73684,0
0.71479,-0.32455,1
-0.60222,-0.33702,1
0.42279,-0.27177,1
-0.90734,-0.23069,1
2.0048,1.8568,0
2.3372,1.7098,0
0.57707,-0.35159,1
1.3799,1.8417,1
-0.49995,2.912,1
0.51194,-0.70685,1
1.0374,-0.36644,1
-0.65455,-0.57599,1
1.7663,-0.12742,0
1.6362,1.6942,0
0.02175,2.1686,0
-1.1525,-0.80584,1
2.2848,1.2711,0
-0.0033228,0.11874,0
-2.4333,-0.53344,1
1.7926,0.83142,0
1.9629,-0.48657,0
-0.5105,-0.20139,0
-1.395,-0.30406,1
-1.2059,0.63427,1
2.2604,-0.073605,0
0.98391,0.11984,1
-0.54911,-1.7942,1
-0.25178,-0.22574,0
0.14848,-0.050705,1
0.31769,-0.11761,0
1.7124,1.0124,0
0.82599,1.192,1
1.8777,0.39957,0
-0.65742,0.42135,1
-0.29262,-0.19354,1
0.020778,2.0575,0
1.7916,-0.27256,1
-0.77236,-1.3458,1
0.70154,-0.68066,1
-0.39606,-0.26103,1
-0.42056,0.46024,1
2.0341,1.5005,0
0.14244,-0.19444,0
-0.48867,-1.5,1
-0.15797,1.8677,0
1.6098,0.28892,0
2.3358,1.0762,0
2.3486,0.71443,0
0.074354,2.1675,0
1.8517,0.76257,0
-1.2302,1.691,1
-1.0151,0.11925,1
-0.27885,-0.29398,1
0.2151,2.0137,0
0.48241,0.4241,1
1.9624,0.83519,1
-0.90276,0.68178,1
0.84582,0.44324,1
-0.34302,0.12747,1
1.7034,0.56658,0
-0.24119,0.28742,0
0.61404,-0.50876,1
-0.6447,0.84833,1
2.1103,1.1245,0
-0.19565,2.127,0
1.9968,1.295,0
1.8597,1.207,0
0.28976,2.085,0
1.7123,-1.1146,1
0.11526,-0.1477,0
0.012631,0.18091,0
1.4583,1.2615,1
1.837,-0.7672,1
-0.053783,0.70332,1
0.65646,-1.6474,1
-0.15394,-0.06544,0
0.2778,0.16041,0
1.3127,-1.1527,1
-0.53127,0.14353,0
0.34334,1.7149,0
-0.16542,-1.0517,1
0.62652,0.71377,1
-0.075191,0.11298,0
2.1018,0.93364,0
2.1676,0.57578,0
0.052294,0.14884,0
-0.076041,-0.012246,0
0.60878,0.60025,1
-0.18,0.089758,0
-1.9298,1.6804,1
-0.84265,-0.29607,1
-0.30465,-0.081617,0
0.6141,-0.37259,1
1.9612,1.5513,0
0.082213,-0.10628,0
0.31969,0.81316,1
-0.33636,-0.31422,1
2.1649,1.2955,0
0.39437,0.66068,1
-1.6229,0.50648,1
0.015708,-0.0014009,0
-0.43974,1.8762,0
-0.82119,1.0246,1
0.39771,1.0476,1
-1.0982,-0.013979,1
2.1162,2.5138,0
-0.20409,-1.6602,1
-0.043402,0.35897,0
-0.67951,-0.36628,1
0.43215,-0.63865,1
0.8023,0.98794,1
1.3688,-0.85393,1
0.067827,2.0994,0
2.0415,1.1266,0
1.9565,0.85857,0
1.2952,1.6221,1
2.5564,1.1004,1
2.3001,0.94182,0
-0.8537,0.26272,1
2.4326,2.8384,0
1.8648,2.7435,0
1.9374,0.23524,0
2.2043,1.6618,0
-0.49946,-1.0311,1
0.24737,2.0036,0
-0.86391,-0.23977,1
-0.20895,1.9366,0
1.9697,0.8017,1
2.0416,-0.46957,0
-0.14771,-0.48438,0
2.1291,-0.10523,0
0.078048,1.8925,0
0.046776,0.021797,0
1.5956,1.1794,0
2.3056,1.8368,0
1.7967,1.7369,0
2.0217,1.3026,0
-0.17143,2.2145,0
0.047505,2.1159,0
1.9169,2.2787,0
1.9481,3.268,0
-0.025456,1.7607,0
2.1063,1.5977,0
-1.5466,0.098183,1
-0.16613,0.041521,0
