2.0727,1.9319,0
2.0683,0.26276,0
-0.12671,0.78811,1
0.12732,-0.54418,1
-0.025465,1.1038,1
0.27582,0.034631,0
0.10091,1.871,0
0.74832,-0.54123,1
1.9604,2.907,0
1.8765,2.3828,0
2.1634,1.164,0
2.2841,0.70861,0
-0.47297,1.4443,1
2.0431,1.4084,0
1.062,0.95446,1
-1.8787,-0.21528,1
-0.83816,0.17753,1
-0.5371,-0.87999,1
0.15706,2.0315,0
-0.24324,0.7245,1
0.67268,0.1957,1
1.9249,1.9239,0
-0.39498,-2.0803,1
0.30449,0.31517,1
-0.78371,-0.16223,1
0.19587,0.54262,1
0.052004,0.91619,1
-0.4509,1.9201,0
0.0060647,0.12018,0
-0.16669,2.005,0
0.083496,2.3102,0
1.9183,1.0889,0
-0.13047,0.099074,0
2.0088,-0.15315,0
0.12897,-0.23628,0
-0.17544,1.7955,0
1.5019,1.0008,0
0.12555,2.0372,0
1.9481,4.7569,0
2.1602,0.1882,0
2.0616,1.0775,0
-0.068772,-0.093292,0
-1.6846,-0.056771,1
0.43359,-0.61638,1
2.0429,2.2484,0
1.8129,1.2526,0
0.11057,-0.9436,1
-0.20094,-0.11965,0
0.77308,-0.50431,1
0.071136,0.85622,1
-1.0528,-0.0077967,1
2.8068,-3.0401,1
-0.008132,-0.31316,0
0.024349,-1.0234,1
0.44701,-0.96453,1
-0.94549,-1.019,1
2.3258,2.0452,0
-2.3225,0.24699,1
2.2814,-0.25473,1
0.068169,0.32511,0
-0.98634,0.14439,1
-0.11824,2.0816,1
-0.028176,-0.2445,0
2.0999,-1.2346,0
-0.31482,0.078127,1
0.1094,0.23181,0
-0.35788,-2.4918,1
0.094289,-0.40135,0
1.8488,0.61972,0
2.2165,-0.73978,0
0.11584,2.0514,0
-0.58852,-1.2955,1
0.039414,0.14299,1
-0.025284,-0.022393,0
1.9399,2.6754,0
2.0112,0.20675,0
-0.084123,-1.8329,1
0.82923,0.052888,1
0.97824,-0.37043,1
-0.10506,0.27218,1
2.2151,1.5101,0
2.1635,-1.4079,1
0.42142,1.2738,1
1.7894,0.9922,0
1.0455,0.29295,1
-1.1037,-0.33062,1
0.42638,-0.4872,1
